40,1,0,88.42612,23.14644,7000,0.9198355,0.9204735,0.9462593,0.9463619,0.9576363,0.9577899,-1,1,1,1,1
41,1,11.95473,90.51292,20.86807,7000,0.7184606,0.4000739,0.945527,0.9456189,0.9572053,0.9573497,1,1,1,1,1
42,1,0,92.47118,19.5826,7000,0.7922884,0.7920414,0.9449563,0.9448653,0.9568648,0.9568967,1,1,1,1,1
43,1,0,94.77151,23.00323,7000,1.767354,1.767133,0.9439636,0.9438609,0.9563037,0.956327,1,1,1,1,1
44,1,0,97.05424,22.82738,7000,2.064975,2.065164,0.9429307,0.9428417,0.9557303,0.9557605,-1,1,1,1,1
45,1,-8.120008,99.19612,21.41876,7000,1.361569,1.505452,0.9419665,0.9418447,0.9552181,0.9552274,-1,1,1,1,1
46,0.5859295,0,101.4172,22.21107,7000,0.6274496,0.6274496,0.9404652,0.9403962,0.954403,0.9544434,0,1,1,1,1
47,0,0,103.6947,22.77496,7000,0.1312212,0.1312212,-13.60022,-13.56903,-18.92976,-18.93562,0,0,0,0,0
48,0,0,105.9702,22.7549,7000,0.4698058,0.4706381,-11.28672,-11.25328,-16.8135,-16.81537,-1,0,0,0,0
49,0.08939413,0,108.24,22.69753,7000,0.5784457,0.5787839,0.9010587,0.9008161,0.9367467,0.9367825,-1,1,1,1,1
50,0.2851437,0,110.5031,22.63123,7000,0.5716401,0.5719823,0.8816851,0.8814307,0.9299406,0.9300095,-1,1,1,1,1
51,0.2994668,0,112.76,22.56897,7000,0.5158621,0.5162413,0.8587016,0.8584183,0.9230002,0.9230986,-1,1,1,1,1
52,0.3328874,0,115.0114,22.51442,7000,0.4414621,0.4419051,0.8279516,0.8276504,0.9152279,0.9153665,-1,1,1,1,1
53,0.4713444,0,117.2579,22.46468,7000,0.3663747,0.3663747,0.7895072,0.7892178,0.9072953,0.9074819,0,1,1,1,1
54,0.6623195,0,119.5262,22.68326,7000,0.2980514,0.2980514,0.7592831,0.7590299,0.9020928,0.9023157,0,1,1,1,1
55,0.4045031,0,121.8822,23.56018,7000,0.2398483,0.2398483,0.7123951,0.7121271,0.8960747,0.8963358,0,1,1,1,1
56,0.4045031,0,124.7505,28.6821,7000,0.191797,0.1928145,0.5284191,0.527622,0.8852333,0.8855577,-1,1,1,1,1
57,0.4236006,0,127.2546,25.0412,7000,0.1506578,0.1506578,0.08555463,0.08583637,0.873055,0.8734549,0,0,0,1,1
58,0.4808932,0,128.4408,11.86241,7000,0.1203313,0.1186941,0.09940124,0.09958539,0.8615499,0.862029,1,0,0,1,1
59,0.4952163,0,129.7399,12.99133,7000,0.09487279,0.09487279,0.1024509,0.1025876,0.8495252,0.8500903,0,0,0,1,1
60,0.4570213,0,131.0239,12.83966,7000,0.07401875,0.07401875,0.09617858,0.09627729,0.8356361,0.8363051,0,0,0,1,1
61,0.4426982,0,132.2151,11.91147,7000,0.05595291,0.05595291,0.09370057,0.09377522,0.8181248,0.818934,0,0,0,1,1
62,0.4570213,0,133.3858,11.70792,7000,0.04845664,0.04845664,0.09421603,0.09427287,0.796975,0.7979675,0,0,0,1,1
63,0.4140519,0,134.5757,11.89819,7000,0.03956468,0.03426402,0.08736283,0.08740217,0.7711581,0.7724277,1,0,0,1,1
64,0.2421743,0,135.5688,9.93103,7000,0.01978234,0.01978234,0.05267774,0.05269201,0.7242293,0.7262253,0,0,0,1,1
65,0.2708205,0,136.5423,9.735565,7000,0.01978234,0.01978234,0.05692193,0.05689231,0.6147729,0.6199855,0,0,0,1,1
66,0.4617957,0,138.6042,20.61905,7000,0,0.01978234,0.09225155,0.09212923,0.1689595,0.1919982,-1,0,0,0,0
67,0.490442,0,139.2675,6.63269,7000,0.02797645,0.02797645,0.09864849,0.09878635,0.1117189,0.1118577,0,0,0,0,0
68,0.6145757,0,139.9941,7.26593,7000,0.01978234,0.02797645,0.1184083,0.1185182,0.1325233,0.1326364,-1,0,0,0,0
69,0.7005146,-0.635176,141.2958,13.01727,7000,0.01978234,0.02797645,0.1350361,0.1351224,0.1527819,0.1528741,-1,0,0,0,0
70,-1,0,142.9373,16.41434,7000,0.09891172,0.09891172,-0.142666,-0.1446701,-0.1716161,-0.1738693,0,0,0,0,0
71,-1,0,138.5053,-44.31931,7000,0.1493534,0.1519511,1,1,1,1,-1,1,1,1,1
72,-1,0,133.0231,-54.82208,7000,0.1724585,0.1735894,1,1,1,1,-1,1,1,1,1
73,-1,0,127.6969,-53.26263,7000,0.1735894,0.1758294,1,1,1,1,-1,1,1,1,1
74,-1,0,122.4852,-52.11624,7000,0.1643245,0.165511,1,1,1,1,-1,1,1,1,1
75,-1,0,117.368,-51.17233,7000,0.1480375,0.1467098,1,1,1,1,1,1,1,1,1
76,-1,0,112.3587,-50.093,7000,0.1235407,0.1251145,1,1,1,1,-1,1,1,1,1
77,-1,1.109901,107.4626,-48.96072,7000,0.1065312,0.1046783,1,1,1,1,1,1,1,1,1
78,-1,33.6444,101.9428,-55.19821,7000,2.053475,0.5417637,1,1,1,1,1,1,1,1,1
79,0,34.6611,96.0059,-59.36905,7000,1.19861,1.541166,1,1,1,1,-1,1,1,1,1
80,0.4140519,34.3222,92.14165,-38.6425,7000,0.07401875,2.680806,-0.114394,-0.2159177,0.1312589,0.08377037,-1,0,0,0,0
81,0.6718683,34.3222,91.55267,-5.889816,7000,1.607421,3.995128,0.02440038,-0.09243087,0.1989252,0.1282611,-1,0,0,0,0
82,0.7769046,-13.2233,92.99487,14.42207,7000,4.757611,5.040067,0.1860596,0.115516,0.2228952,0.1571325,-2,0,0,1,0
83,0.7625815,0,94.76579,17.70912,7000,4.280433,4.280387,0.1513205,0.1614995,0.1823991,0.1923447,2,0,0,0,0
84,0.1275892,24.83297,95.84792,10.82138,7000,2.427209,3.36703,-0.0583821,-0.07688271,0.05714363,0.03391818,-1,0,0,0,0
85,-0.3663454,25.17187,92.44537,-34.02557,7000,2.394737,3.235251,1,1,1,1,-1,1,1,1,1
86,-0.1514983,23.47737,86.81454,-56.30821,7000,3.126498,3.696658,1,1,1,1,-1,1,1,1,1
87,0.06074787,23.81627,81.26617,-55.48378,7000,3.723048,4.110469,-0.4195735,-0.3381014,-0.8318446,-0.719174,-2,0,0,0,0
88,0.4045031,23.81627,79.27728,-19.88892,7000,4.29245,4.439856,0.003273447,-0.1511775,0.1358518,0.06138008,-2,0,0,0,0
89,0.5620576,30.59429,79.10545,-1.718292,7000,5.202888,4.922985,0.06091776,-0.1134204,0.1902548,0.1000693,2,0,0,0,0
90,0.5763807,31.27209,79.15482,0.4937744,7000,6.577721,5.661124,0.06283,-0.1555742,0.1976374,0.09557562,2,0,0,0,0
91,0.5763807,0,79.44997,2.951508,7000,6.366396,6.366735,0.1934969,0.02656197,0.199828,0.08828881,-2,0,0,0,0
92,0.5811551,-11.52221,80.96133,15.1136,7000,6.271542,6.039392,0.1415441,0.08947605,0.168886,0.1292417,2,0,0,0,0
93,0.6241245,0,82.50065,15.39314,7000,4.728659,4.728286,0.1430444,0.1341458,0.1624357,0.1555186,2,0,0,0,0
94,0.6479964,8.565723,84.3007,18.00049,7000,3.193224,3.061517,0.1406343,0.1295594,0.1701636,0.1583515,1,0,0,0,0
95,0.6670939,25.17187,85.50274,12.02042,7000,3.982953,2.736666,0.1379844,0.09064454,0.1913818,0.1441475,1,0,0,0,0
96,0.7148377,27.88308,86.2228,7.200623,7000,5.260118,3.574565,0.1097197,0.03490313,0.2146536,0.1405155,2,0,0,1,0
97,0.7291608,24.15517,86.98354,7.607346,7000,6.386691,5.067901,0.1509572,0.05853006,0.2292998,0.134759,2,0,0,1,0
98,0.7196121,0,88.86065,18.77113,7000,6.169361,6.169297,0.1932183,0.1202224,0.217584,0.1385925,2,0,0,1,0
99,0.7243865,0,91.02679,21.66138,7000,6.297187,6.297436,0.1772318,0.1315799,0.2015623,0.1548091,-2,0,0,1,0
100,0.7243865,0,93.14604,21.19255,7000,5.443377,5.443557,0.1691111,0.1390971,0.193423,0.1612748,-2,0,0,0,0
101,0.7196121,0,95.26894,21.22902,7000,4.325313,4.325403,0.1640391,0.1451429,0.1873989,0.1665238,-2,0,0,0,0
102,0.7243865,0,97.41656,21.47621,7000,3.308431,3.308136,0.1594891,0.1479361,0.182722,0.1700195,1,0,0,0,0
103,0.6623195,-31.59517,99.07366,16.57097,7000,3.655591,1.843556,0.04634926,0.07493397,0.1581783,0.1796323,1,0,0,0,0
104,0,-28.19297,98.52508,-5.48584,7000,1.014136,0.6055493,0.1793998,0.1119979,0.02822322,-0.04638208,1,0,0,0,0
105,0,0,96.83875,-16.86325,7000,2.965901,2.966033,0.02920422,-0.03704055,0.02887267,-0.03787469,-1,0,0,0,0
106,0.3663081,-0.635176,96.09609,-7.426605,7000,4.056372,4.057289,0.05366274,0.09384797,0.06613664,0.104732,-2,0,0,0,0
107,0.5429602,-31.93538,95.99851,-0.9757996,7000,2.251511,4.576629,-0.05074153,0.0004634926,0.1079732,0.1618678,-2,0,0,0,0
108,0.6241245,-28.19297,95.80486,-1.936569,7000,3.554626,5.279417,-0.01929499,0.06154167,0.1201956,0.1898501,-2,0,0,0,0
109,0.643222,0,95.93155,1.266937,7000,6.324465,6.324155,0.07190344,0.1553416,0.1160178,0.1962419,2,0,0,0,0
110,0.6479964,0,97.62291,16.9136,7000,6.563575,6.563784,0.11085,0.1622083,0.1303753,0.1822918,-2,0,0,0,0
111,0.6479964,-15.26462,98.9193,12.96394,7000,5.992764,6.294633,0.09101212,0.1415281,0.1347366,0.1815149,-2,0,0,0,0
112,0.6575451,0,99.8744,9.55101,7000,6.165165,6.165514,0.1081362,0.1636928,0.1283742,0.1866474,-2,0,0,0,0
113,0.6957402,-13.2233,101.4494,15.74966,7000,5.662647,5.771935,0.10975,0.1484892,0.1488802,0.1850368,-2,0,0,0,0
114,0.7100633,0,102.7102,12.60826,7000,5.715871,5.716146,0.1239999,0.1709113,0.1431842,0.1939192,-2,0,0,0,0
115,0.7148377,0,104.6609,19.50706,7000,5.252588,5.252887,0.1339843,0.1626936,0.1551141,0.1853695,-2,0,0,0,0
116,0.7148377,0,106.6088,19.47876,7000,4.49052,4.490258,0.1383583,0.1572325,0.1595093,0.179712,2,0,0,0,0
117,0.7196121,0,108.574,19.65195,7000,3.627038,3.626984,0.1418275,0.1548567,0.1628691,0.1773034,1,0,0,0,0
118,0.7100633,0,110.5629,19.88914,7000,2.849432,2.849775,0.1431015,0.1516471,0.1637312,0.1733858,-1,0,0,0,0
119,0.6623195,0,112.4515,18.88649,7000,2.212401,2.211959,0.1350087,0.1406842,0.1544888,0.1608477,1,0,0,0,0
120,0.6575451,0,114.1744,17.22832,7000,1.709491,1.709606,0.1339011,0.1378727,0.152696,0.1571692,-1,0,0,0,0
121,0.6623195,0,115.8701,16.95724,7000,1.318934,1.319083,0.1340831,0.1369093,0.1527974,0.1560261,-1,0,0,0,0
122,0.6623195,0,117.5603,16.90224,7000,1.017603,1.017987,0.1347668,0.1367881,0.1537316,0.1560499,-1,0,0,0,0
123,0.681417,0,119.257,16.96678,7000,0.7863386,0.7863386,0.1361726,0.1376451,0.1554412,0.1571373,0,0,0,0,0
124,0.6861915,0,121.0098,17.52823,7000,0.608772,0.608772,0.1387528,0.1398368,0.1580198,0.1592876,0,0,0,0,0
125,0.6909658,0,122.7767,17.66876,7000,0.4718838,0.4722982,0.138866,0.1396807,0.1585638,0.159521,-1,0,0,0,0
126,0.7148377,0,124.5683,17.91641,7000,0.3674413,0.3679734,0.1416968,0.1423153,0.1619517,0.1626791,-1,0,0,0,0
127,0.7530327,0,126.4657,18.97385,7000,0.2859903,0.2866737,0.1491651,0.1496355,0.1700877,0.17065,-1,0,0,0,0
128,0.7625815,5.515614,128.4889,20.23155,7000,0.2055842,0.1887116,0.1497927,0.1495207,0.1718372,0.1717826,1,0,0,0,0
129,0.7625815,9.243525,130.1169,16.28052,7000,1.096822,1.124832,0.1589343,0.1287338,0.1861671,0.1561155,-1,0,0,0,0
130,0.7625815,0,131.8127,16.9574,7000,3.350358,3.350592,0.1710775,0.1256087,0.1936327,0.1460061,-1,0,0,0,0
131,0.7625815,0,133.7529,19.40262,7000,4.543424,4.543036,0.1616924,0.1328424,0.1832834,0.1541198,2,0,0,0,0
132,0.7673559,0,135.5945,18.41568,7000,4.741897,4.741814,0.1570617,0.1352178,0.1792964,0.1561614,2,0,0,0,0
133,0.7673559,0,137.3999,18.05435,7000,4.374347,4.374302,0.1546443,0.138101,0.1773088,0.1588211,2,0,0,0,0
134,0.7673559,0,139.2126,18.12637,7000,3.797668,3.797771,0.1518549,0.1403787,0.173991,0.1610341,-1,0,0,0,0
135,0.7769046,0,141.0486,18.35999,7000,3.187886,3.18807,0.1516256,0.1435118,0.1734024,0.164195,-1,0,0,0,0
136,0.7769046,0,142.9175,18.68912,7000,2.625697,2.625623,0.150167,0.1441083,0.17188,0.1648501,1,0,0,0,0
137,0.7721303,0,144.7866,18.69095,7000,2.1411,2.140826,0.1480242,0.143492,0.1696894,0.1643469,1,0,0,0,0
138,0.7673559,0,146.6306,18.44025,7000,1.737425,1.737425,0.1460902,0.1427168,0.1675864,0.1635952,0,0,0,0,0
139,0.7721303,0,148.452,18.21381,7000,1.40667,1.40653,0.1460875,0.1435364,0.167227,0.1641966,1,0,0,0,0
140,0.7769046,0,150.2696,18.17642,7000,1.13832,1.13832,0.1461436,0.1441848,0.1670607,0.1647089,0,0,0,0,0
141,0.7769046,0,152.0922,18.22617,7000,0.9219604,0.9221726,0.1452956,0.1437735,0.1663592,0.1645194,-1,0,0,0,0
142,0.7769046,0,153.896,18.03802,7000,0.7475579,0.7475579,0.1445809,0.1433956,0.1655077,0.1640697,0,0,0,0,0
143,0.781679,0,155.6798,17.83768,7000,0.6071628,0.6068404,0.143922,0.1429898,0.1647089,0.1635733,1,0,0,0,0
144,0.7864534,0,157.465,17.85156,7000,0.4941642,0.4945601,0.1448536,0.1441122,0.1657552,0.1648497,-1,0,0,0,0
145,0.7912278,0,159.2666,18.01651,7000,0.4020255,0.4020255,0.1449911,0.1444002,0.1660083,0.1652819,0,0,0,0,0
146,0.743484,0,161.037,17.7037,7000,0.3286494,0.3286494,0.1371141,0.1366404,0.1584079,0.1578233,0,0,0,0,0
147,0.6718683,0,162.4763,14.39316,7000,0.2697954,0.268341,0.12511,0.1247446,0.1436094,0.1431667,1,0,0,0,0
148,0.6527708,0,163.6363,11.60034,7000,0.220287,0.2193969,0.1212825,0.1209974,0.1378889,0.137546,1,0,0,0,0
149,0.6527708,11.27693,164.5709,9.345398,7000,0.6952065,0.530449,0.1171461,0.1098657,0.1409277,0.1347348,1,0,0,0,0
150,0.6861915,17.71605,164.5778,0.0692749,7000,3.485825,2.981503,0.1076474,0.06639746,0.1612585,0.1217036,1,0,0,0,0
151,0.7052889,0,165.0013,4.235382,7000,6.165356,6.165388,0.1530223,0.1032895,0.1714485,0.1194748,-2,0,0,0,0
152,0.7100633,4.837812,166.0737,10.72311,7000,7.63332,7.582892,0.1439881,0.109183,0.1628882,0.1270161,2,0,0,0,0
153,0.7148377,5.176713,165.925,-1.486664,7000,8.840714,8.781319,0.1174832,0.07296558,0.1687734,0.1228679,2,0,0,0,0
154,0.7196121,0,166.5383,6.132813,7000,9.371147,9.371147,0.144391,0.1067096,0.1645468,0.1236565,0,0,0,0,0
155,0.7243865,-12.88308,167.3356,7.97287,7000,8.605168,8.24924,0.1320582,0.1210846,0.1516387,0.1364993,2,0,0,0,0
156,0.7291608,0,168.2311,8.955841,7000,5.010202,5.010124,0.1229635,0.1343293,0.1415603,0.1524084,2,0,0,0,0
157,0.7291608,-9.140668,169.3412,11.10016,7000,2.354597,2.169523,0.1216651,0.1372729,0.1429599,0.1553795,1,0,0,0,0
158,0.7291608,0,170.5052,11.64078,7000,1.448344,1.448749,0.1124858,0.1495784,0.1306051,0.1686259,-1,0,0,0,0
159,0.7291608,16.36045,171.7461,12.40845,7000,2.768454,3.347611,0.1094736,0.1338391,0.1377053,0.1616277,-1,0,0,0,0
160,0.7196121,0,172.1213,3.751984,7000,1.60876,1.608395,0.1391985,0.1187792,0.1572526,0.1369551,1,0,0,0,0
161,0.7148377,0,173.3651,12.4382,7000,0.1866263,0.1876719,0.1354811,0.1217267,0.1529146,0.1396393,-1,0,0,0,0
162,0.7196121,0,174.6235,12.58438,7000,1.352339,1.352918,0.1341817,0.1235209,0.1519774,0.1420625,-1,0,0,0,0
163,0.7339352,0,175.8934,12.69913,7000,1.924476,1.924171,0.1348428,0.1246955,0.1534927,0.1427718,1,0,0,0,0
164,0.8294228,0,177.2723,13.7883,7000,2.117108,2.117755,0.1445998,0.1366461,0.1642742,0.155534,-1,0,0,0,0
165,0.9105873,0,179.1083,18.3606,7000,2.08741,2.08741,0.1593957,0.153485,0.1826248,0.1760589,0,0,0,0,0
166,0.9105873,0,181.1734,20.65063,7000,1.943198,1.942997,0.1586713,0.1539005,0.1828078,0.1773417,1,0,0,0,0
167,0.9631054,-0.635176,183.2314,20.58029,7000,1.702379,1.701459,0.1594723,0.1563143,0.1830782,0.179113,1,0,0,0,0
168,1,0,185.572,23.4053,7000,1.371164,1.370451,0.1696675,0.1679231,0.1960187,0.1937074,1,0,0,0,0
169,1,0,188.0015,24.29504,7000,1.106768,1.106945,0.1687024,0.167115,0.1952932,0.1931254,-1,0,0,0,0
170,1,0,190.4078,24.06357,7000,0.9002687,0.9009206,0.1676973,0.1664671,0.1939717,0.1922958,-1,0,0,0,0
171,1,0,192.7879,23.80081,7000,0.7380747,0.7378095,0.1668201,0.1658491,0.1927508,0.1914544,1,0,0,0,0
172,1,0,195.1408,23.52921,7000,0.6081288,0.6084505,0.1659974,0.1651761,0.1917341,0.1906417,-1,0,0,0,0
173,1,0,197.4676,23.26782,7000,0.4078242,0.4087827,0.1645395,0.165151,0.1901035,0.1904507,-1,0,0,0,0
174,0.9965261,0,199.7661,22.98523,7000,0.2246843,0.2255535,0.1637775,0.1643637,0.189124,0.1896085,-1,0,0,0,0
175,0.9631054,0,201.982,22.15881,7000,0.09691329,0.1008705,0.1584616,0.1588862,0.1831344,0.1834357,-1,0,0,0,0
176,0.8294228,-3.016713,203.82,18.38028,7000,0.733287,0.7532945,0.1367062,0.147922,0.1652089,0.1755779,-1,0,0,0,0
177,0.2994668,0,204.4885,6.684418,7000,1.917242,1.917446,0.06391975,0.07676177,0.0759103,0.08944762,-1,0,0,0,0
178,0.2087536,-2.676494,202.737,-17.51495,7000,2.519638,2.535204,0.006429232,0.01628139,0.007233554,0.01727216,-1,0,0,0,0
179,0.5811551,0,201.4746,-12.62344,7000,3.231194,3.230406,0.08827706,0.1016364,0.09651988,0.110316,1,0,0,0,0
180,0.7387096,0,201.8315,3.568878,7000,3.439231,3.438946,0.1121392,0.1224528,0.1273505,0.1384885,1,0,0,0,0
181,0.8103253,0,202.7775,9.459229,7000,3.364121,3.364005,0.128568,0.1367253,0.1468033,0.1558588,1,0,0,0,0
182,0.8676178,2.465505,204.1595,13.82034,7000,2.851766,2.865052,0.1406498,0.1442278,0.1597823,0.1646233,-1,0,0,0,0
183,0.881941,0,205.7275,15.67978,7000,1.82349,1.823597,0.1458549,0.1432524,0.1665153,0.1644677,-1,0,0,0,0
184,0.8914897,0,207.3476,16.20148,7000,1.107298,1.107298,0.1456678,0.1445047,0.1665526,0.166076,0,0,0,0,0
185,0.8962641,0,209.0013,16.53732,7000,0.6277614,0.6274496,0.1466415,0.1454525,0.1677929,0.1670294,1,0,0,0,0
186,0.9058129,0,210.6775,16.76132,7000,0.315899,0.3165178,0.1475308,0.1463015,0.1688732,0.1677621,-1,0,0,0,0
187,0.9153616,0,212.3935,17.16064,7000,0.1119058,0.1136409,0.148406,0.1474491,0.1701556,0.1692606,-1,0,0,0,0
188,0.920136,0,214.1218,17.28241,7000,0.01978234,0.02797645,0.1485135,0.1477463,0.1703427,0.1696214,-1,0,0,0,0
189,0.920136,9.582426,215.8065,16.84738,7000,0.403483,0.2027088,0.1453513,0.1442894,0.1700392,0.1690582,1,0,0,0,0
190,0.920136,0,217.0169,12.10373,7000,2.427774,2.427855,0.1589677,0.1348171,0.1812462,0.1562528,-1,0,0,0,0
191,0.920136,0,218.6585,16.41602,7000,3.814286,3.814029,0.1546392,0.1379207,0.1767433,0.159154,1,0,0,0,0
192,0.920136,0,220.1942,15.35675,7000,4.43257,4.432835,0.1521284,0.1383585,0.1742514,0.1595666,-2,0,0,0,0
193,0.920136,16.02155,221.463,12.68875,7000,5.311276,4.760245,0.1471765,0.1318834,0.1748503,0.1586791,2,0,0,0,0
194,0.920136,30.59429,221.2315,-2.315521,7000,8.398775,6.518516,-0.007096178,-0.0458493,0.1835934,0.1509122,2,0,0,0,0
195,0.920136,0,220.7773,-4.541473,7000,8.54215,8.54185,0.1597999,0.1253625,0.1829088,0.1446915,2,0,0,0,0
196,0.781679,35,221.4219,6.445618,7000,11.14467,9.474237,-0.02906328,-0.09274964,0.1754452,0.1439706,3,0,0,0,0
197,0,35,218.3888,-30.33127,7000,11.5421,10.34665,0.2445042,0.2683963,-0.03132786,0.004060723,3,1,1,0,0
198,0,35,212.724,-56.64749,7000,11.02962,10.21531,0.2534862,0.2687871,-0.00633392,0.0133027,3,1,1,0,0
199,0,35,207.1537,-55.70297,7000,9.702513,9.105822,0.2557536,0.2634513,-0.002424347,0.007901236,2,1,1,0,0
200,0.4236006,35,202.2529,-49.00818,7000,8.011042,7.502082,-0.2312864,-0.2395388,0.073229,0.06704512,2,0,0,0,0
201,0.9535567,35,199.7587,-24.94263,7000,6.74628,6.335306,-0.09524684,-0.1116421,0.1745274,0.1608602,2,0,0,0,0
202,1,35,198.8077,-9.509888,7000,6.453029,6.297654,-0.0574844,-0.08641826,0.2008223,0.1767232,2,0,0,1,0
203,1,35,198.0605,-7.471771,7000,6.969309,7.256257,-0.04883954,-0.0897763,0.2057559,0.1726266,-2,0,0,1,0
204,1,35,197.242,-8.184967,7000,7.842976,8.704208,-0.05342562,-0.1046106,0.2083741,0.1678173,-2,0,0,1,0
205,1,35,196.2363,-10.05692,7000,8.77729,10.24528,-0.06745774,-0.1258324,0.2218895,0.1760231,-3,0,0,1,0
206,1,0,195.9064,-3.299255,7000,11.83824,11.83862,0.1783001,0.1362089,0.2400948,0.1898213,-3,0,0,1,0
207,1,-34.31693,197.0799,11.73553,7000,9.301025,11.52815,0.1313987,0.1055396,0.2406355,0.2042216,-3,0,0,1,1
208,1,0,197.6698,5.89859,7000,7.275375,7.275456,0.1582448,0.1750982,0.1877495,0.1967094,-2,0,0,0,0
209,1,0,199.3843,17.14478,7000,3.825666,3.826689,0.1595602,0.1643397,0.1872374,0.1870541,-1,0,0,0,0
210,1,0,201.4852,21.00922,7000,1.6001,1.600589,0.1594556,0.1663465,0.1863863,0.1904933,-1,0,0,0,0
211,1,18.05495,203.0623,15.77133,7000,0.8050288,1.246469,0.1420031,0.1394777,0.1904356,0.187248,-1,0,0,0,0
212,1,0,204.2543,11.92032,7000,3.30316,3.303516,0.1753208,0.149045,0.2010283,0.1725214,-1,0,0,1,0
