189 2.857143 -5 11.59579 -0.1020813 6000 2.223079 2.318747 0 0.8 -0.01134065 0.04835895 -0.01151254 0.04822695 -1 0 0 0 0
190 2.857143 -5 11.5857 -0.1008701 6000 2.224928 2.319337 0 0.8 -0.01134708 0.04835602 -0.01151184 0.04822819 -1 0 0 0 0
191 2.857143 -5 11.57574 -0.09961128 6000 2.227301 2.32035 0 0.8 -0.01135453 0.0483523 -0.01151207 0.0482288 -1 0 0 0 0
192 2.857143 -5 11.5659 -0.09841919 6000 2.227741 2.319337 0 0.8 -0.01136088 0.04834899 -0.01151181 0.04822934 -1 0 0 0 0
193 2.857143 -5 11.55618 -0.09721756 6000 2.23055 2.320856 0 0.8 -0.01136789 0.04834498 -0.01151203 0.04822968 -1 0 0 0 0
194 2.857143 -5 11.54658 -0.09599686 6000 2.232743 2.321446 0 0.8 -0.0113741 0.04834162 -0.01151106 0.04823053 -1 0 0 0 0
195 2.857143 -5 11.53709 -0.09486198 6000 2.234758 2.321952 0 0.8 -0.01138029 0.04833869 -0.01151127 0.04823121 -1 0 0 0 0
196 2.857143 -5 11.52772 -0.09366035 6000 2.236684 2.322289 0 0.8 -0.01138591 0.04833541 -0.01151037 0.04823195 -1 0 0 0 0
197 2.857143 -5 11.51847 -0.09256363 6000 2.238521 2.322542 0 0.8 -0.01139326 0.04833221 -0.01150982 0.04823286 -1 0 0 0 0
198 2.857143 -5 11.50933 -0.09142876 6000 2.240968 2.3233 0 0.8 -0.0114005 0.04832782 -0.01151044 0.04823251 -1 0 0 0 0
199 2.857143 -5 11.50029 -0.09032249 6000 2.242888 2.323637 0 0.8 -0.01140681 0.04832521 -0.01150943 0.04823402 -1 0 0 0 0
200 2.857143 -5 11.49137 -0.08922577 6000 2.244982 2.324058 0 0.8 -0.01141317 0.04832128 -0.01150968 0.04823428 -1 0 0 0 0
201 2.857143 -5 11.48256 -0.0880909 6000 2.247683 2.324732 0 0.8 -0.01141943 0.04831798 -0.01150967 0.04823476 -1 0 0 0 0
202 2.857143 -5 11.47385 -0.08707047 6000 2.249337 2.324564 0 0.8 -0.01142574 0.048315 -0.01150916 0.04823599 -1 0 0 0 0
203 2.857143 -5 11.46525 -0.08601189 6000 2.252119 2.325405 0 0.8 -0.01143242 0.04831139 -0.01150916 0.04823659 -1 0 0 0 0
204 2.857143 -5 11.45676 -0.08493423 6000 2.254638 2.326163 0 0.8 -0.01143893 0.04830768 -0.01150913 0.04823636 -1 0 0 0 0
205 2.857143 -5 11.44837 -0.08392334 6000 2.256894 2.326499 0 0.8 -0.01144472 0.04830498 -0.01150839 0.04823714 -1 0 0 0 0
206 2.857143 -5 11.44008 -0.08289337 6000 2.259408 2.327088 0 0.8 -0.01145004 0.04830166 -0.01150853 0.04823751 -1 0 0 0 0
207 2.857143 -5 11.43189 -0.08188248 6000 2.261572 2.327088 0 0.8 -0.01145641 0.04829801 -0.01150865 0.04823789 -1 0 0 0 0
208 2.857143 -5 11.4238 -0.08089066 6000 2.263043 2.326583 0 0.8 -0.01146347 0.04829415 -0.01150882 0.04823807 -1 0 0 0 0
219 2.857143 -5 11.34108 -0.07065773 6000 2.293967 2.332968 0 0.8 -0.01152768 0.04825951 -0.01150817 0.04824305 -1 0 0 0 0
