52 5.714286 -10 20.78558 -1.858654 4000 3.347435 3.561889 0 0.8 -0.2530873 -0.1123964 -0.383947 0.1592572 -1 0 0 0 0
53 5.714286 -10 20.56412 -2.21468 4000 3.362083 3.607823 0 0.8 -0.05683615 0.4520058 -2.188777 0.3958554 -1 0 1 0 1
54 5.714286 -10 20.42145 -1.42662 4000 3.301322 3.577302 0 0.8 0.4992304 -0.03693535 0.2969814 -0.1987858 -1 1 0 1 0
55 5.714286 -10 20.65417 2.327137 4000 3.322132 3.625256 0 0.8 4.62413 0.1958349 0.2179375 -1.175478 -1 1 0 1 0
56 5.714286 -10 20.38577 -2.683983 4000 3.28241 3.610861 0 0.8 -2.737436 0.1781044 0.4658262 -0.185607 -1 0 0 1 0
57 5.714286 -10 20.28375 -1.020203 4000 3.233374 3.585176 0 0.8 0.3864012 -3.829832 0.285182 0.1417243 -1 1 0 1 0
58 5.714286 -10 20.14665 -1.370983 4000 3.294615 3.666182 0 0.8 -6.593625 0.5086792 0.3242911 0.1993705 -1 0 1 1 0
59 5.714286 -10 19.85405 -2.926025 4000 3.246607 3.636365 0 0.8 0.5222763 -0.1020553 0.3036129 0.5605966 -1 1 0 1 1
60 65.71429 -10 20.48613 6.320858 4000 3.231497 3.636635 0 0.8 0.3310619 -1.024009 -0.8019146 0.6016444 -1 1 0 0 1
61 5.714286 -10 20.90253 4.164009 4000 3.131816 3.549886 0 0.8 0.5530664 0.4197285 -0.147631 -0.5194452 -1 1 1 0 0
62 5.714286 -10 21.06982 1.672821 4000 3.123303 3.551154 0 0.8 -0.3964207 0.1817491 -0.1151487 -0.5158057 -1 0 0 0 0
63 5.714286 -10 20.83001 -2.39809 4000 3.087053 3.521644 0 0.8 0.1479692 0.08608075 0.2066316 0.1467928 -1 0 0 1 0
64 5.714286 -10 20.61136 -2.186508 4000 3.157279 3.595265 0 0.8 -0.09130618 -0.2922587 0.5349735 0.4731993 -1 0 0 1 1
65 5.714286 -10 20.61521 0.03852844 4000 3.119792 3.558094 0 0.8 0.1818395 -0.303323 0.1517894 0.4695916 -1 0 0 0 1
66 5.714286 -10 20.55962 -0.5559349 4000 3.101099 3.536679 0 0.8 0.1263652 0.132141 0.3244019 0.06720096 -1 0 0 1 0
67 5.714286 -10 20.82111 2.614956 4000 3.142487 3.572263 0 0.8 5.278337 -0.09448422 0.0151345 -1.286638 -1 1 0 0 0
68 5.714286 -10 20.29146 -5.296478 4000 3.169471 3.590415 0 0.8 -0.2274519 0.2485396 0.5301802 0.3259399 -1 0 1 1 1
69 5.714286 -10 20.43777 1.463051 4000 3.210406 3.619797 0 0.8 -0.4386623 0.08532736 0.01428876 0.1154392 -1 0 0 0 0
70 5.714286 -10 20.03864 -3.99128 4000 3.22434 3.619365 0 0.8 0.2357394 0.5972625 0.5009841 -0.3018182 -1 1 1 1 0
71 5.714286 -10 20.45059 4.119492 4000 3.254858 3.632918 0 0.8 0.1661548 -6.845674 -0.1808331 -1.786961 -1 0 0 0 0
82 5.714286 -10 20.01943 -5.195827 4000 3.579108 3.634211 0 0.8 0.5736572 0.5694034 -0.09320497 0.4896577 -1 1 1 0 1
