139 20.4 -5 71.60663 -3.578339 4000 2.752713 2.72333 0.0001522857 0.8 0.009901111 0.06933531 0.01913614 0.07869504 1 0 0 0 0
140 20.69999 -5 71.26062 -3.460083 4000 2.76265 2.718078 0.0006251669 0.8 0.01019761 0.06964494 0.02000087 0.0794847 1 0 0 0 0
141 20.99999 -5 70.9281 -3.325195 4000 2.760382 2.701536 0.00108834 0.8 0.0107095 0.07019122 0.02054729 0.08007123 1 0 0 0 0
142 21.29998 -5 70.60973 -3.18367 4000 2.746804 2.675398 0.001526483 0.8 0.01135007 0.0707928 0.02117918 0.08066843 1 0 0 0 0
143 21.59998 -5 70.30576 -3.039703 4000 2.727854 2.645231 0.00193445 0.8 0.01195447 0.07133232 0.02189185 0.08131063 1 0 0 0 0
144 21.89998 -5 70.016 -2.897644 4000 2.706458 2.614342 0.002310486 0.8 0.01251189 0.07184892 0.02257155 0.08194827 1 0 0 0 0
145 22.19997 -5 69.74027 -2.757263 4000 2.683069 2.583538 0.002652485 0.8 0.01307618 0.07238767 0.02322479 0.08257554 1 0 0 0 0
146 22.49997 -5 69.47844 -2.618332 4000 2.657633 2.552747 0.002958344 0.8 0.01365612 0.07293514 0.02388463 0.08320282 1 0 0 0 0
147 22.79996 -5 69.23031 -2.481308 4000 2.631729 2.523597 0.003228762 0.8 0.01423226 0.07347535 0.02454977 0.08383109 1 0 0 0 0
148 23.09996 -5 68.99563 -2.346802 4000 2.604365 2.495126 0.003463272 0.8 0.01479762 0.07400817 0.02520907 0.08445635 1 0 0 0 0
149 23.39996 -5 68.77418 -2.214508 4000 2.576179 2.467993 0.003662226 0.8 0.01535795 0.07453886 0.02586315 0.08507991 1 0 0 0 0
150 23.69995 -5 68.56572 -2.084579 4000 2.547527 2.442803 0.00382656 0.8 0.01591839 0.07506908 0.02651738 0.08570268 1 0 0 0 0
151 23.99995 -5 68.37003 -1.95694 4000 2.518239 2.418727 0.003956973 0.8 0.01647644 0.07559666 0.02717054 0.08632439 1 0 0 0 0
152 24.29995 -5 68.18687 -1.831512 4000 2.488449 2.396044 0.004054286 0.8 0.0170292 0.07612079 0.02781997 0.08694389 1 0 0 0 0
153 24.59994 -5 68.01604 -1.708298 4000 2.458299 2.37504 0.004119552 0.8 0.01757924 0.07664207 0.02846788 0.08756147 1 0 0 0 0
154 24.89994 -5 67.8573 -1.587448 4000 2.427693 2.355012 0.004153588 0.8 0.0181264 0.07716148 0.02911381 0.08817853 1 0 0 0 0
155 25.19993 -5 67.71047 -1.468277 4000 2.397351 2.336573 0.004157798 0.8 0.01866946 0.07767721 0.02975701 0.08879376 1 0 0 0 0
156 25.49993 -5 67.57532 -1.351547 4000 2.367033 2.319506 0.004133587 0.8 0.01920926 0.07819086 0.03039954 0.08940738 1 0 0 0 0
157 25.79993 -5 67.45164 -1.236725 4000 2.336824 2.303418 0.004081773 0.8 0.01974685 0.07870255 0.03103906 0.09001965 1 0 0 0 0
158 26.09992 -5 67.33926 -1.123886 4000 2.307747 2.288841 0.004004226 0.8 0.02028072 0.07921094 0.03167666 0.09063007 1 0 0 0 0
169 29.39988 -5 66.79528 -0.001678467 4000 2.098538 2.204869 0.001908016 0.8 0.02596153 0.08465101 0.03855954 0.09725726 1 0 0 0 0
